cliente_id,edad,genero,region,visitas_mensuales,numero_compras,devoluciones,metodo_pago,reseña_score,tipo_cliente,monto_compra
1813,50,Femenino,Centro,11,14,0,PayPal,1.1,Ocasional,1071.81
1814,36,Femenino,Norte,7,6,1,PayPal,2.7,Frecuente,534.95
1815,75,Femenino,Norte,10,5,1,Débito,3.1,Ocasional,515.48
1816,36,Masculino,Norte,9,2,0,Tarjeta,1.6,Frecuente,243.66
1817,25,Masculino,Sur,6,5,1,Tarjeta,3.9,Frecuente,362.1
1818,74,Masculino,Sur,12,4,1,Transferencia,4.9,Frecuente,430.07
1819,27,Masculino,,9,3,0,Débito,3.0,Ocasional,337.38
1820,42,Femenino,Sur,8,6,0,PayPal,1.4,Premium,658.51
1821,52,Femenino,Centro,15,8,1,Débito,1.8,Ocasional,570.39
1822,27,Masculino,Sur,13,3,0,Débito,4.5,Frecuente,331.79
1823,38,Femenino,Centro,14,4,1,Tarjeta,1.6,Ocasional,387.74
1824,37,Masculino,Centro,11,2,1,Transferencia,4.5,Frecuente,304.08
1825,38,Femenino,Norte,12,0,1,Débito,4.6,Ocasional,274.31
1826,38,Femenino,Sur,10,5,1,Tarjeta,4.6,Premium,460.69
1827,30,Femenino,Norte,9,4,1,Tarjeta,3.5,Ocasional,423.37
1828,41,Femenino,Sur,14,3,2,Transferencia,3.0,Premium,537.96
1829,69,Femenino,Centro,8,4,1,PayPal,2.3,Ocasional,350.12
1830,43,Masculino,Centro,16,7,0,Transferencia,2.9,Frecuente,828.78
1831,28,Masculino,Sur,6,7,0,Débito,1.8,Ocasional,314.48
1832,50,Masculino,Norte,9,6,0,Débito,1.8,Frecuente,596.49
1833,52,Femenino,Norte,10,10,1,Transferencia,4.8,Premium,477.59
1834,59,Masculino,Centro,17,8,1,Débito,3.9,Premium,809.29
1835,53,Femenino,Norte,10,8,2,PayPal,3.8,Ocasional,559.03
1836,19,Masculino,Centro,7,7,0,Tarjeta,4.7,Premium,598.36
1837,29,Femenino,Sur,11,5,0,Transferencia,4.4,Ocasional,365.8
1838,62,Femenino,Centro,7,8,1,Tarjeta,2.7,Premium,914.73
1839,52,Femenino,Centro,6,7,1,Débito,1.7,Ocasional,413.67
1840,23,Femenino,Sur,15,8,0,Transferencia,3.8,Frecuente,363.28
1841,49,Masculino,Norte,10,8,0,Transferencia,4.5,Frecuente,442.45
1842,17,Masculino,Norte,8,9,1,Transferencia,4.9,Premium,921.83
1843,23,Masculino,Norte,13,3,1,Transferencia,2.6,Premium,388.36
1844,72,Femenino,Norte,14,12,2,Débito,3.4,Premium,1233.0
1845,40,Femenino,Norte,14,7,0,Tarjeta,4.9,Frecuente,658.94
1846,77,Femenino,Sur,6,9,0,Transferencia,3.2,Ocasional,290.38
1847,42,Masculino,Sur,11,7,0,Transferencia,1.9,Ocasional,324.85
1848,26,Femenino,Centro,10,8,1,Tarjeta,1.5,Premium,1013.81
1849,74,Femenino,Sur,9,6,1,PayPal,4.4,Ocasional,538.31
1850,74,Masculino,Centro,10,4,0,Débito,2.0,Ocasional,243.76
1851,32,Masculino,Sur,15,3,0,Débito,4.9,Ocasional,304.42
1852,73,Masculino,Centro,12,3,1,PayPal,2.2,Frecuente,407.9
1853,45,Masculino,Centro,6,9,1,Transferencia,3.0,Ocasional,451.36
1854,66,Masculino,Centro,15,8,0,PayPal,2.9,Ocasional,674.48
1855,53,Femenino,Centro,12,8,2,,2.9,Frecuente,692.93
1856,72,Femenino,Norte,6,7,0,Transferencia,1.9,Premium,295.75
1857,71,Masculino,Norte,9,3,0,Tarjeta,1.2,Frecuente,481.73
1858,71,Masculino,Sur,8,4,1,Transferencia,2.0,Ocasional,382.79
1859,25,Femenino,Centro,14,8,0,PayPal,5.0,Ocasional,583.67
1860,49,Masculino,Norte,9,6,0,Tarjeta,2.7,Ocasional,243.2
1861,73,Femenino,Norte,10,3,0,Transferencia,2.5,Ocasional,310.32
1862,30,Masculino,Norte,4,8,2,Tarjeta,2.1,Ocasional,279.19
1863,70,Masculino,Centro,5,6,0,Débito,3.9,Premium,425.11
1864,37,Masculino,Sur,9,6,2,Débito,1.1,Ocasional,527.63
1865,79,Masculino,Norte,7,6,1,Tarjeta,4.4,Ocasional,448.16
1866,40,Masculino,Norte,10,9,0,Transferencia,4.7,Frecuente,935.74
1867,29,Otro,Norte,12,6,2,Transferencia,3.8,Ocasional,597.26
1868,40,Masculino,Norte,13,6,1,Transferencia,3.7,Ocasional,481.13
1869,60,Masculino,Norte,14,5,2,Tarjeta,4.8,Ocasional,637.6
1870,68,Femenino,Centro,13,5,1,Tarjeta,3.6,Ocasional,375.82
1871,32,Masculino,Centro,12,4,0,Transferencia,2.3,Frecuente,339.49
1872,58,Masculino,Sur,11,4,0,Tarjeta,4.8,Ocasional,407.96
1873,17,Masculino,Centro,10,14,0,Tarjeta,2.0,Frecuente,688.85
1874,44,Masculino,Norte,7,5,1,Tarjeta,1.9,Ocasional,321.35
1875,36,Femenino,Sur,8,6,1,Débito,3.8,Frecuente,441.77
1876,63,Femenino,Norte,12,4,1,Débito,2.1,Frecuente,406.46
1877,17,Femenino,Norte,12,9,1,Débito,2.7,Ocasional,555.36
1878,76,Masculino,Sur,9,7,2,Tarjeta,,Frecuente,540.82
1879,78,Femenino,Centro,12,6,1,Tarjeta,2.7,Frecuente,802.9
1880,67,Masculino,Centro,6,5,1,Transferencia,1.3,Ocasional,244.63
1881,47,Femenino,Sur,16,5,2,PayPal,4.9,Ocasional,305.07
1882,23,Masculino,Sur,11,8,0,PayPal,3.9,Frecuente,712.97
1883,51,Femenino,Sur,12,8,2,PayPal,3.7,Frecuente,493.86
1884,68,Femenino,,10,9,0,Transferencia,3.7,Frecuente,541.35
1885,42,Otro,Centro,13,7,0,Débito,4.9,Ocasional,399.91
1886,75,Femenino,Centro,9,9,0,Débito,2.3,Ocasional,686.0
1887,42,Masculino,Norte,18,11,0,PayPal,4.8,Ocasional,642.26
1888,72,Masculino,Norte,10,4,1,Tarjeta,2.6,Ocasional,311.17
1889,57,Femenino,Sur,14,7,0,Transferencia,2.8,Premium,799.87
1890,38,Femenino,Centro,10,4,2,PayPal,3.8,Premium,413.26
1891,76,Femenino,Sur,13,4,1,,4.1,Frecuente,546.71
1892,27,Femenino,Centro,11,6,2,Débito,1.8,Premium,602.73
1893,21,Masculino,Sur,13,10,0,Transferencia,1.4,Premium,759.28
1894,58,Femenino,Sur,9,4,1,Transferencia,1.5,Frecuente,438.48
1895,39,Masculino,Norte,9,7,1,Tarjeta,2.1,Frecuente,538.7
1896,52,Femenino,Norte,8,6,0,Transferencia,4.0,Frecuente,471.91
1897,72,Femenino,Norte,9,7,0,Débito,4.8,Premium,437.81
1898,40,Femenino,Centro,9,6,0,Débito,3.3,Ocasional,256.03
1899,35,Masculino,Sur,12,4,1,Débito,2.1,Frecuente,485.66
1900,62,Masculino,Sur,11,7,0,Transferencia,3.2,Ocasional,332.95
1901,60,Femenino,Centro,9,10,1,Tarjeta,3.2,Ocasional,403.23
1902,52,Masculino,Norte,8,5,0,Débito,4.5,Ocasional,482.39
1903,21,Masculino,Norte,10,6,0,Transferencia,1.6,Premium,638.26
1904,70,Masculino,Norte,10,7,0,Débito,5.0,Frecuente,513.35
1905,36,Otro,Centro,7,11,0,Tarjeta,4.4,Ocasional,638.65
1906,46,Masculino,Sur,10,9,1,Tarjeta,2.7,Frecuente,429.48
1907,48,Femenino,Centro,11,4,0,PayPal,3.4,Ocasional,329.26
1908,63,Femenino,Norte,14,8,0,Tarjeta,4.0,Ocasional,762.11
1909,32,Femenino,Sur,11,4,1,PayPal,4.6,Frecuente,541.2
1910,73,Masculino,Norte,12,7,0,Tarjeta,3.3,Premium,1088.79
1911,48,Femenino,Sur,7,7,0,PayPal,4.4,Frecuente,252.19
1912,64,Femenino,Sur,11,6,1,Tarjeta,4.9,Frecuente,646.68
1913,17,Masculino,Norte,8,5,1,Débito,3.7,Ocasional,377.73
1914,68,Masculino,Norte,14,6,0,PayPal,4.0,Ocasional,481.35
1915,55,Masculino,Norte,6,6,2,Débito,2.2,Ocasional,481.05
1916,48,Femenino,Norte,7,4,1,Transferencia,1.5,Premium,420.58
1917,17,Femenino,Centro,10,2,0,,2.5,Frecuente,238.55
1918,60,Femenino,Norte,18,8,1,Transferencia,4.6,Ocasional,479.52
1919,29,Femenino,Sur,8,6,0,Débito,2.2,Frecuente,367.63
1920,18,Femenino,Centro,12,7,1,Tarjeta,1.4,Ocasional,573.61
1921,41,Masculino,Centro,11,5,1,Tarjeta,4.4,Frecuente,488.93
1922,73,Femenino,Centro,13,5,0,PayPal,1.9,Frecuente,366.77
1923,39,Femenino,Centro,12,8,2,Transferencia,2.6,Frecuente,745.86
1924,76,Femenino,Centro,19,10,1,Débito,4.6,Ocasional,825.39
1925,27,Femenino,Centro,3,7,1,Débito,1.2,Frecuente,353.04
1926,66,Masculino,Sur,9,8,0,Débito,1.1,Ocasional,379.49
1927,24,Masculino,Sur,9,6,0,PayPal,2.1,Frecuente,489.11
1928,19,Masculino,Sur,12,6,1,Débito,1.3,Ocasional,452.44
1929,20,Masculino,Norte,11,1,1,Transferencia,3.5,Ocasional,361.7
1930,68,Femenino,Norte,12,4,0,PayPal,4.5,Premium,707.3
1931,20,Masculino,Centro,10,6,2,Transferencia,1.6,Frecuente,377.46
1932,27,Femenino,Norte,9,5,1,PayPal,1.3,Frecuente,483.86
1933,60,Femenino,Sur,6,7,0,Transferencia,2.9,Premium,420.84
1934,26,Masculino,Centro,8,5,2,Tarjeta,3.4,Ocasional,317.43
1935,43,Femenino,Norte,11,4,0,Débito,2.4,Ocasional,469.14
1936,77,Masculino,Centro,5,7,0,PayPal,2.3,Ocasional,480.44
1937,42,Masculino,Sur,13,11,1,Transferencia,3.0,Ocasional,838.45
1938,69,Masculino,Centro,4,5,0,PayPal,4.4,Frecuente,400.6
1939,37,Femenino,Norte,10,2,0,Transferencia,3.3,Ocasional,260.13
1940,18,Femenino,Sur,12,4,0,Transferencia,2.2,Frecuente,583.81
1941,36,Femenino,Centro,12,2,0,PayPal,1.4,Ocasional,266.4
1942,26,Femenino,Centro,6,7,0,Tarjeta,4.8,Frecuente,238.3
1943,43,Masculino,Centro,12,4,0,Transferencia,4.6,Ocasional,445.55
1944,44,Femenino,Sur,7,7,1,Transferencia,2.3,Premium,580.79
1945,32,Masculino,Norte,7,5,0,PayPal,1.9,Frecuente,444.12
1946,25,Femenino,Sur,14,6,1,Tarjeta,3.6,Frecuente,771.34
1947,30,Femenino,Centro,9,3,1,Tarjeta,1.1,Frecuente,178.53
1948,64,Femenino,Norte,7,7,0,Débito,3.3,Frecuente,449.34
1949,79,Femenino,Norte,12,9,0,PayPal,4.0,Ocasional,602.87
1950,59,Masculino,Sur,11,6,1,Transferencia,1.6,Frecuente,582.14
1951,44,Femenino,Norte,9,8,0,PayPal,4.2,Frecuente,388.95
1952,19,Femenino,Centro,6,6,0,Transferencia,3.5,Ocasional,211.57
1953,54,Masculino,Norte,15,4,1,Transferencia,1.4,Ocasional,513.93
1954,39,Femenino,Norte,7,7,2,Débito,4.2,Ocasional,324.55
1955,60,Masculino,Norte,11,4,1,Débito,4.2,Frecuente,574.72
1956,39,Femenino,Norte,12,5,1,PayPal,2.0,Premium,633.62
1957,29,Masculino,Norte,9,5,0,Tarjeta,4.5,Ocasional,241.52
1958,71,Femenino,Centro,7,6,1,PayPal,2.6,Frecuente,511.81
1959,41,Masculino,Centro,14,7,1,Transferencia,1.3,Ocasional,728.21
1960,26,Femenino,Norte,7,9,1,Tarjeta,1.3,Premium,437.52
1961,18,Masculino,Norte,6,4,1,Transferencia,3.6,Frecuente,248.3
1962,26,Femenino,Norte,10,6,0,PayPal,1.9,Ocasional,447.78
1963,62,Masculino,Sur,6,10,0,Tarjeta,4.1,Ocasional,659.87
1964,61,Femenino,Sur,8,7,0,Débito,4.5,Ocasional,298.18
1965,65,Masculino,Centro,8,7,0,Transferencia,3.1,Frecuente,366.81
1966,21,Femenino,Sur,13,3,0,PayPal,,Frecuente,433.15
1967,67,Masculino,Norte,6,5,0,PayPal,3.8,Ocasional,349.7
1968,48,Femenino,Norte,10,7,1,Tarjeta,4.3,Ocasional,580.37
1969,64,Femenino,Norte,15,6,1,Transferencia,4.6,Ocasional,587.45
1970,32,Masculino,,6,7,1,Tarjeta,2.4,Frecuente,633.49
1971,55,Masculino,Centro,9,9,0,Débito,2.4,Ocasional,538.01
1972,33,Otro,Centro,13,8,2,PayPal,4.3,Frecuente,796.35
1973,59,Femenino,Norte,11,6,2,Transferencia,1.2,Ocasional,534.84
1974,62,Femenino,Sur,11,8,2,Débito,3.9,Ocasional,703.93
1975,19,Femenino,Norte,12,6,0,Transferencia,2.6,Frecuente,337.99
1976,51,Masculino,Sur,10,8,1,PayPal,3.8,Frecuente,759.65
1977,63,Masculino,Centro,10,1,1,Débito,4.4,Frecuente,409.64
1978,54,Femenino,Centro,12,7,0,Débito,1.6,Ocasional,547.59
1979,64,Masculino,Norte,14,8,1,Débito,3.8,Premium,865.26
1980,72,Femenino,Sur,10,9,1,Tarjeta,3.9,Premium,547.86
1981,30,Femenino,Sur,4,8,0,Débito,1.2,Ocasional,408.84
1982,64,Femenino,Sur,6,3,0,Débito,1.2,Frecuente,395.25
1983,56,Femenino,Sur,10,12,0,PayPal,4.8,Ocasional,736.69
1984,41,Femenino,Norte,8,8,1,Tarjeta,2.2,Ocasional,592.75
1985,48,Femenino,Sur,12,3,0,Tarjeta,4.3,Premium,700.31
1986,79,Femenino,Centro,15,6,0,Transferencia,3.9,Ocasional,343.44
1987,43,Masculino,Sur,9,4,0,Transferencia,3.3,Ocasional,173.01
1988,45,Masculino,Sur,10,5,2,Transferencia,3.6,Ocasional,284.22
1989,67,Masculino,Sur,13,8,1,Tarjeta,4.3,Premium,1246.69
1990,61,Masculino,Centro,11,2,0,Débito,,Ocasional,298.05
1991,43,Masculino,Norte,8,3,1,Transferencia,1.8,Frecuente,451.53
1992,60,Femenino,Centro,6,8,0,PayPal,2.9,Ocasional,502.02
1993,75,Masculino,Norte,9,10,0,Transferencia,3.2,Ocasional,516.29
1994,55,Femenino,Centro,13,2,1,Débito,3.6,Frecuente,505.78
1995,49,Masculino,Norte,16,4,1,PayPal,4.9,Frecuente,510.01
1996,25,Femenino,Sur,11,7,2,Tarjeta,3.7,Frecuente,499.26
1997,69,Femenino,Sur,19,8,1,Transferencia,1.7,Ocasional,630.07
1998,54,Masculino,Norte,12,6,1,PayPal,1.6,Frecuente,516.94
1999,64,Femenino,Centro,10,10,0,Transferencia,4.1,Frecuente,630.94
2000,30,Masculino,Centro,16,7,1,Transferencia,3.0,Frecuente,666.37
